id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"15036,1271,""2023-01-08 00:00:00"",14,4,123,21616,""Rúcula Baby Orgánica"",1.55,11,17.05"
"15036,1271,""2023-01-08 00:00:00"",14,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"15037,52063,""2023-01-07 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"15037,52063,""2023-01-07 00:00:00"",9,4,24,24852,Banana,1.05,4,4.2"
"15037,52063,""2023-01-07 00:00:00"",9,4,24,47626,""Limón Grande"",0.62,7,4.34"
"15038,171240,""2023-04-09 00:00:00"",8,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,8,7.04"
"15039,156007,""2023-06-26 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"15039,156007,""2023-06-26 00:00:00"",17,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"15039,156007,""2023-06-26 00:00:00"",17,4,24,47626,""Limón Grande"",0.62,4,2.48"
"15044,126137,""2023-10-29 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"15045,116713,""2023-03-24 00:00:00"",12,4,24,24852,Banana,1.05,7,7.35"
"15045,116713,""2023-03-24 00:00:00"",12,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"15045,116713,""2023-03-24 00:00:00"",12,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"15050,161400,""2023-03-26 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"15050,161400,""2023-03-26 00:00:00"",18,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"15050,161400,""2023-03-26 00:00:00"",18,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"15050,161400,""2023-03-26 00:00:00"",18,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,5,6.25"
"15050,161400,""2023-03-26 00:00:00"",18,7,115,44632,""Agua con Gas de Pomelo"",0.95,5,4.75"
"15052,201006,""2023-02-28 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"15052,201006,""2023-02-28 00:00:00"",11,16,84,27845,""Leche Entera Orgánica"",0.99,4,3.96"
"15053,68761,""2023-02-19 00:00:00"",13,16,53,27086,Crema,1.02,3,3.06"
"15053,68761,""2023-02-19 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"15056,139103,""2023-04-25 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"15056,139103,""2023-04-25 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"15056,139103,""2023-04-25 00:00:00"",14,4,123,39275,""Arándanos Orgánicos"",2.75,2,5.5"
"15056,139103,""2023-04-25 00:00:00"",14,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,7,17.85"
"15056,139103,""2023-04-25 00:00:00"",14,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,6,10.68"
"15056,139103,""2023-04-25 00:00:00"",14,4,123,4920,""Uvas Rojas sin Semillas"",2.45,6,14.7"
"15056,139103,""2023-04-25 00:00:00"",14,20,67,30489,""Hummus Original"",2.55,4,10.2"
"15056,139103,""2023-04-25 00:00:00"",14,4,83,4605,""Cebollas Amarillas"",0.85,8,6.8"
"15056,139103,""2023-04-25 00:00:00"",14,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,5,6.25"
"15064,100935,""2023-01-26 00:00:00"",10,4,83,17794,Zanahorias,0.95,4,3.8"
"15065,166399,""2023-11-29 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"15065,166399,""2023-11-29 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,4,9.96"
"15068,131826,""2023-01-20 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"15068,131826,""2023-01-20 00:00:00"",11,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"15068,131826,""2023-01-20 00:00:00"",11,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"15070,153075,""2023-05-17 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"15070,153075,""2023-05-17 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"15070,153075,""2023-05-17 00:00:00"",9,4,24,28204,""Manzana Fuji Orgánica"",1.45,2,2.9"
"15070,153075,""2023-05-17 00:00:00"",9,4,24,16797,Fresas,2.05,7,14.35"
"15070,153075,""2023-05-17 00:00:00"",9,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"15071,164269,""2023-07-04 00:00:00"",17,4,83,8518,""Cebolla Roja Orgánica"",0.92,6,5.52"
"15072,117405,""2023-01-25 00:00:00"",10,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"15074,92678,""2023-05-16 00:00:00"",1,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"15074,92678,""2023-05-16 00:00:00"",1,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"15077,169009,""2023-01-17 00:00:00"",10,16,84,27845,""Leche Entera Orgánica"",0.99,2,1.98"
"15078,1095,""2023-03-07 00:00:00"",23,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"15078,1095,""2023-03-07 00:00:00"",23,7,115,44632,""Agua con Gas de Pomelo"",0.95,7,6.65"
"15078,1095,""2023-03-07 00:00:00"",23,20,67,30489,""Hummus Original"",2.55,6,15.3"
"15079,162762,""2023-09-24 00:00:00"",22,4,24,16797,Fresas,2.05,5,10.25"
"15079,162762,""2023-09-24 00:00:00"",22,16,84,27845,""Leche Entera Orgánica"",0.99,7,6.93"
"15079,162762,""2023-09-24 00:00:00"",22,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"15079,162762,""2023-09-24 00:00:00"",22,4,24,45066,""Manzana Honeycrisp"",1.55,3,4.65"
"15080,185334,""2023-09-13 00:00:00"",16,4,24,24852,Banana,1.05,6,6.3"
"15085,131634,""2023-07-10 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"15086,54861,""2023-04-13 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"15086,54861,""2023-04-13 00:00:00"",15,4,24,5876,""Limón Orgánico"",0.72,3,2.16"
"15086,54861,""2023-04-13 00:00:00"",15,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,2,1.76"
"15088,159475,""2023-07-04 00:00:00"",8,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"15088,159475,""2023-07-04 00:00:00"",8,4,83,30391,""Pepino Orgánico"",1.02,5,5.1"
"15088,159475,""2023-07-04 00:00:00"",8,16,53,27086,Crema,1.02,4,4.08"
"15088,159475,""2023-07-04 00:00:00"",8,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"15088,159475,""2023-07-04 00:00:00"",8,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"15088,159475,""2023-07-04 00:00:00"",8,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,4,9.0"
"15088,159475,""2023-07-04 00:00:00"",8,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"15088,159475,""2023-07-04 00:00:00"",8,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"15088,159475,""2023-07-04 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"15089,159109,""2023-01-21 00:00:00"",17,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,5,9.25"
"15090,84233,""2023-05-21 00:00:00"",9,4,24,24852,Banana,1.05,5,5.25"
"15092,145692,""2023-01-02 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"15092,145692,""2023-01-02 00:00:00"",15,4,24,5876,""Limón Orgánico"",0.72,2,1.44"
"15092,145692,""2023-01-02 00:00:00"",15,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"15092,145692,""2023-01-02 00:00:00"",15,4,123,39275,""Arándanos Orgánicos"",2.75,8,22.0"
"15092,145692,""2023-01-02 00:00:00"",15,4,83,4605,""Cebollas Amarillas"",0.85,5,4.25"
"15092,145692,""2023-01-02 00:00:00"",15,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"15093,184091,""2023-01-05 00:00:00"",19,4,16,31717,""Cilantro Orgánico"",0.69,5,3.45"
"15093,184091,""2023-01-05 00:00:00"",19,4,24,26209,Limones,0.68,4,2.72"
"15095,34546,""2023-07-01 00:00:00"",12,4,24,24852,Banana,1.05,4,4.2"
"15097,37096,""2023-01-01 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"15097,37096,""2023-01-01 00:00:00"",15,16,53,27086,Crema,1.02,4,4.08"
"15097,37096,""2023-01-01 00:00:00"",15,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,4,7.28"
"15098,200034,""2023-10-25 00:00:00"",14,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"15098,200034,""2023-10-25 00:00:00"",14,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"15100,96058,""2023-12-13 00:00:00"",8,4,83,45007,""Calabacín Orgánico"",1.22,7,8.54"
"15100,96058,""2023-12-13 00:00:00"",8,4,123,21903,""Espinacas Baby Orgánicas"",1.49,7,10.43"
"15105,82889,""2023-02-24 00:00:00"",10,4,83,24964,""Ajo Orgánico"",0.98,5,4.9"
"15106,140867,""2023-08-07 00:00:00"",15,4,24,47209,""Aguacate Hass Orgánico"",1.79,8,14.32"
"15107,76135,""2023-01-09 00:00:00"",16,4,24,24852,Banana,1.05,3,3.15"
"15108,162911,""2023-09-16 00:00:00"",9,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"15108,162911,""2023-09-16 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"15109,147552,""2023-01-20 00:00:00"",20,4,24,24852,Banana,1.05,6,6.3"
"15109,147552,""2023-01-20 00:00:00"",20,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"15109,147552,""2023-01-20 00:00:00"",20,4,24,45066,""Manzana Honeycrisp"",1.55,9,13.95"
"15109,147552,""2023-01-20 00:00:00"",20,4,24,16797,Fresas,2.05,5,10.25"
"15110,195560,""2023-10-17 00:00:00"",10,4,24,24852,Banana,1.05,1,1.05"
"15110,195560,""2023-10-17 00:00:00"",10,4,83,17794,Zanahorias,0.95,3,2.85"
"15110,195560,""2023-10-17 00:00:00"",10,4,24,26209,Limones,0.68,7,4.76"
"15110,195560,""2023-10-17 00:00:00"",10,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,3,5.46"
"15113,11726,""2023-05-14 00:00:00"",18,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"15113,11726,""2023-05-14 00:00:00"",18,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"15113,11726,""2023-05-14 00:00:00"",18,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"15114,155441,""2023-05-29 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"15115,116891,""2023-07-04 00:00:00"",11,4,24,47766,""Aguacate Orgánico"",1.75,8,14.0"
"15115,116891,""2023-07-04 00:00:00"",11,4,83,27104,""Coliflor Fresca"",1.48,3,4.44"
"15115,116891,""2023-07-04 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15115,116891,""2023-07-04 00:00:00"",11,4,83,4605,""Cebollas Amarillas"",0.85,4,3.4"
"15116,116201,""2023-03-14 00:00:00"",15,16,53,27086,Crema,1.02,6,6.12"
"15119,23122,""2023-01-07 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,10,9.8"
"15121,80427,""2023-01-22 00:00:00"",16,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"15121,80427,""2023-01-22 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"15121,80427,""2023-01-22 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"15121,80427,""2023-01-22 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"15122,171666,""2023-05-24 00:00:00"",8,4,24,24852,Banana,1.05,7,7.35"
"15124,15864,""2023-06-19 00:00:00"",7,4,24,24852,Banana,1.05,5,5.25"
"15124,15864,""2023-06-19 00:00:00"",7,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"15125,135247,""2023-01-28 00:00:00"",12,4,24,24852,Banana,1.05,7,7.35"
"15125,135247,""2023-01-28 00:00:00"",12,16,84,27845,""Leche Entera Orgánica"",0.99,8,7.92"
"15125,135247,""2023-01-28 00:00:00"",12,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"15125,135247,""2023-01-28 00:00:00"",12,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"15126,107660,""2023-03-11 00:00:00"",8,4,24,24852,Banana,1.05,5,5.25"
"15126,107660,""2023-03-11 00:00:00"",8,4,24,16797,Fresas,2.05,9,18.45"
"15126,107660,""2023-03-11 00:00:00"",8,4,83,49683,""Pepino Kirby"",0.99,6,5.94"
"15126,107660,""2023-03-11 00:00:00"",8,4,83,17794,Zanahorias,0.95,5,4.75"
"15128,162633,""2023-01-23 00:00:00"",23,4,123,4920,""Uvas Rojas sin Semillas"",2.45,6,14.7"
"15129,188398,""2023-05-02 00:00:00"",12,16,53,49235,""Crema Orgánica"",1.15,8,9.2"
"15129,188398,""2023-05-02 00:00:00"",12,4,24,21137,""Fresas Orgánicas"",2.49,8,19.92"
"15130,12629,""2023-04-15 00:00:00"",11,4,24,5876,""Limón Orgánico"",0.72,7,5.04"
"15131,201884,""2023-04-01 00:00:00"",17,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,5,12.75"
"15131,201884,""2023-04-01 00:00:00"",17,4,24,47626,""Limón Grande"",0.62,5,3.1"
"15131,201884,""2023-04-01 00:00:00"",17,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,3,6.75"
"15131,201884,""2023-04-01 00:00:00"",17,4,24,26209,Limones,0.68,8,5.44"
"15131,201884,""2023-04-01 00:00:00"",17,4,83,4605,""Cebollas Amarillas"",0.85,2,1.7"
"15132,1679,""2023-07-30 00:00:00"",17,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,5,12.75"
"15132,1679,""2023-07-30 00:00:00"",17,20,67,30489,""Hummus Original"",2.55,6,15.3"
"15132,1679,""2023-07-30 00:00:00"",17,16,53,27086,Crema,1.02,3,3.06"
"15133,193748,""2023-06-26 00:00:00"",15,4,24,24852,Banana,1.05,5,5.25"
"15133,193748,""2023-06-26 00:00:00"",15,4,24,37646,""Manzanas Gala Orgánicas"",1.98,6,11.88"
"15134,7810,""2023-07-27 00:00:00"",12,4,24,28204,""Manzana Fuji Orgánica"",1.45,1,1.45"
"15134,7810,""2023-07-27 00:00:00"",12,4,24,24852,Banana,1.05,1,1.05"
"15135,45580,""2023-03-30 00:00:00"",14,16,84,27845,""Leche Entera Orgánica"",0.99,2,1.98"
"15135,45580,""2023-03-30 00:00:00"",14,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,2,2.5"
"15135,45580,""2023-03-30 00:00:00"",14,4,16,31717,""Cilantro Orgánico"",0.69,5,3.45"
"15135,45580,""2023-03-30 00:00:00"",14,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,8,14.8"
"15136,96108,""2023-03-29 00:00:00"",12,4,83,30391,""Pepino Orgánico"",1.02,6,6.12"
"15136,96108,""2023-03-29 00:00:00"",12,16,53,49235,""Crema Orgánica"",1.15,5,5.75"
"15136,96108,""2023-03-29 00:00:00"",12,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"15137,79460,""2023-08-12 00:00:00"",13,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15137,79460,""2023-08-12 00:00:00"",13,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"15137,79460,""2023-08-12 00:00:00"",13,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"15137,79460,""2023-08-12 00:00:00"",13,4,24,24852,Banana,1.05,3,3.15"
"15137,79460,""2023-08-12 00:00:00"",13,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"15138,176714,""2023-06-24 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"15139,88445,""2023-08-30 00:00:00"",11,4,24,37646,""Manzanas Gala Orgánicas"",1.98,7,13.86"
"15139,88445,""2023-08-30 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"15139,88445,""2023-08-30 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15139,88445,""2023-08-30 00:00:00"",11,4,24,5876,""Limón Orgánico"",0.72,3,2.16"
"15140,88722,""2023-04-03 00:00:00"",16,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"15140,88722,""2023-04-03 00:00:00"",16,4,123,4920,""Uvas Rojas sin Semillas"",2.45,1,2.45"
"15140,88722,""2023-04-03 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"15140,88722,""2023-04-03 00:00:00"",16,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,1,1.82"
"15140,88722,""2023-04-03 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"15140,88722,""2023-04-03 00:00:00"",16,4,83,24964,""Ajo Orgánico"",0.98,5,4.9"
"15140,88722,""2023-04-03 00:00:00"",16,4,24,5876,""Limón Orgánico"",0.72,4,2.88"
"15142,51860,""2023-03-21 00:00:00"",7,4,24,16797,Fresas,2.05,6,12.3"
"15142,51860,""2023-03-21 00:00:00"",7,4,24,24852,Banana,1.05,7,7.35"
"15142,51860,""2023-03-21 00:00:00"",7,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"15142,51860,""2023-03-21 00:00:00"",7,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"15143,1531,""2023-12-15 00:00:00"",6,4,24,47626,""Limón Grande"",0.62,3,1.86"
"15143,1531,""2023-12-15 00:00:00"",6,4,24,37646,""Manzanas Gala Orgánicas"",1.98,7,13.86"
"15144,114556,""2023-02-05 00:00:00"",14,4,83,46979,""Espárragos"",1.95,9,17.55"
"15144,114556,""2023-02-05 00:00:00"",14,4,83,8518,""Cebolla Roja Orgánica"",0.92,4,3.68"
"15144,114556,""2023-02-05 00:00:00"",14,4,123,21616,""Rúcula Baby Orgánica"",1.55,7,10.85"
"15145,44749,""2023-06-25 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"15146,125140,""2023-05-13 00:00:00"",9,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"15147,102409,""2023-06-11 00:00:00"",21,4,24,16797,Fresas,2.05,5,10.25"
"15147,102409,""2023-06-11 00:00:00"",21,4,24,24852,Banana,1.05,7,7.35"
"15148,165812,""2023-10-22 00:00:00"",16,4,24,24852,Banana,1.05,7,7.35"
"15148,165812,""2023-10-22 00:00:00"",16,4,24,16797,Fresas,2.05,1,2.05"
"15148,165812,""2023-10-22 00:00:00"",16,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,2,5.1"
"15148,165812,""2023-10-22 00:00:00"",16,4,123,21616,""Rúcula Baby Orgánica"",1.55,6,9.3"
"15148,165812,""2023-10-22 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15149,187605,""2023-03-23 00:00:00"",15,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"15150,194587,""2023-12-23 00:00:00"",19,16,84,27845,""Leche Entera Orgánica"",0.99,3,2.97"
"15152,25136,""2023-06-18 00:00:00"",19,4,123,4920,""Uvas Rojas sin Semillas"",2.45,3,7.35"
"15153,85900,""2023-02-07 00:00:00"",21,4,24,24852,Banana,1.05,2,2.1"
"15154,118573,""2023-04-08 00:00:00"",11,4,83,8518,""Cebolla Roja Orgánica"",0.92,4,3.68"
"15154,118573,""2023-04-08 00:00:00"",11,4,24,24852,Banana,1.05,6,6.3"
"15154,118573,""2023-04-08 00:00:00"",11,4,83,17794,Zanahorias,0.95,5,4.75"
"15157,153862,""2023-07-18 00:00:00"",10,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"15157,153862,""2023-07-18 00:00:00"",10,4,24,45066,""Manzana Honeycrisp"",1.55,6,9.3"
"15157,153862,""2023-07-18 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"15158,17870,""2023-11-07 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,9,16.11"
"15160,132598,""2023-07-31 00:00:00"",10,16,84,27845,""Leche Entera Orgánica"",0.99,6,5.94"
"15161,130762,""2023-08-14 00:00:00"",8,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,6,10.68"
"15161,130762,""2023-08-14 00:00:00"",8,4,24,37646,""Manzanas Gala Orgánicas"",1.98,8,15.84"
"15161,130762,""2023-08-14 00:00:00"",8,4,123,27966,""Frambuesas Orgánicas"",2.85,1,2.85"
"15161,130762,""2023-08-14 00:00:00"",8,16,53,49235,""Crema Orgánica"",1.15,2,2.3"
"15162,99984,""2023-04-25 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"15164,112437,""2023-08-12 00:00:00"",18,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,7,17.85"
"15166,137710,""2023-03-08 00:00:00"",13,4,83,45007,""Calabacín Orgánico"",1.22,9,10.98"
"15166,137710,""2023-03-08 00:00:00"",13,4,24,5876,""Limón Orgánico"",0.72,8,5.76"
"15166,137710,""2023-03-08 00:00:00"",13,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"15166,137710,""2023-03-08 00:00:00"",13,4,83,24964,""Ajo Orgánico"",0.98,5,4.9"
"15166,137710,""2023-03-08 00:00:00"",13,4,24,26209,Limones,0.68,5,3.4"
"15167,132978,""2023-07-13 00:00:00"",5,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,2,3.64"
"15167,132978,""2023-07-13 00:00:00"",5,4,24,37646,""Manzanas Gala Orgánicas"",1.98,6,11.88"
"15167,132978,""2023-07-13 00:00:00"",5,4,24,45066,""Manzana Honeycrisp"",1.55,5,7.75"
"15167,132978,""2023-07-13 00:00:00"",5,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"15167,132978,""2023-07-13 00:00:00"",5,4,24,24852,Banana,1.05,5,5.25"
"15167,132978,""2023-07-13 00:00:00"",5,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,6,10.68"
"15168,29519,""2023-08-03 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"15168,29519,""2023-08-03 00:00:00"",17,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"15168,29519,""2023-08-03 00:00:00"",17,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"15168,29519,""2023-08-03 00:00:00"",17,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"15168,29519,""2023-08-03 00:00:00"",17,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"15168,29519,""2023-08-03 00:00:00"",17,4,83,27104,""Coliflor Fresca"",1.48,2,2.96"
"15168,29519,""2023-08-03 00:00:00"",17,20,67,30489,""Hummus Original"",2.55,5,12.75"
"15171,149863,""2023-08-29 00:00:00"",9,4,24,37646,""Manzanas Gala Orgánicas"",1.98,7,13.86"
"15171,149863,""2023-08-29 00:00:00"",9,4,24,16797,Fresas,2.05,3,6.15"
"15171,149863,""2023-08-29 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"15175,140975,""2023-01-22 00:00:00"",14,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"15175,140975,""2023-01-22 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"15179,175251,""2023-11-29 00:00:00"",7,16,84,27845,""Leche Entera Orgánica"",0.99,8,7.92"
"15179,175251,""2023-11-29 00:00:00"",7,4,123,27966,""Frambuesas Orgánicas"",2.85,5,14.25"
"15179,175251,""2023-11-29 00:00:00"",7,4,83,27104,""Coliflor Fresca"",1.48,7,10.36"
"15179,175251,""2023-11-29 00:00:00"",7,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15179,175251,""2023-11-29 00:00:00"",7,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"15183,102797,""2023-05-07 00:00:00"",15,4,24,47626,""Limón Grande"",0.62,4,2.48"
"15183,102797,""2023-05-07 00:00:00"",15,4,24,24852,Banana,1.05,6,6.3"
"15184,173213,""2023-09-06 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"15184,173213,""2023-09-06 00:00:00"",18,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"15184,173213,""2023-09-06 00:00:00"",18,4,123,40706,""Tomates Cherry Orgánicos"",2.55,4,10.2"
"15184,173213,""2023-09-06 00:00:00"",18,4,123,27966,""Frambuesas Orgánicas"",2.85,5,14.25"
"15184,173213,""2023-09-06 00:00:00"",18,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"15187,96337,""2023-01-31 00:00:00"",17,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"15187,96337,""2023-01-31 00:00:00"",17,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"15190,86605,""2023-06-01 00:00:00"",16,16,53,49235,""Crema Orgánica"",1.15,3,3.45"
"15193,160754,""2023-10-27 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"15193,160754,""2023-10-27 00:00:00"",14,4,83,27104,""Coliflor Fresca"",1.48,6,8.88"
"15194,121596,""2023-07-16 00:00:00"",15,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"15197,194533,""2023-01-19 00:00:00"",23,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"15198,81344,""2023-06-02 00:00:00"",18,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"15198,81344,""2023-06-02 00:00:00"",18,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15198,81344,""2023-06-02 00:00:00"",18,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,7,17.85"
"15198,81344,""2023-06-02 00:00:00"",18,4,83,30391,""Pepino Orgánico"",1.02,7,7.14"
"15198,81344,""2023-06-02 00:00:00"",18,4,24,16797,Fresas,2.05,7,14.35"
"15199,65839,""2023-01-15 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"15199,65839,""2023-01-15 00:00:00"",15,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"15199,65839,""2023-01-15 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,3,5.25"
